customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,complaints_last_3m,outages_last_3m,avg_download_mbps,late_payments_last_6m,promo_active,discount_pct,churn
C0003408,Female,0,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.5,260.17,0,0,0.0,0,No,0.0,0
C0003409,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.16,1151.45,0,0,0.0,0,No,0.0,0
C0003410,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.79,2620.25,0,2,138.0,0,No,0.0,0
C0003411,Male,0,Yes,Yes,70,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),67.4,4748.97,0,1,43.4,0,No,0.0,0
C0003412,Female,0,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,80.3,1,1,0.0,0,No,0.0,0
C0003413,Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),99.03,2172.5,1,2,231.5,0,Yes,7.3,0
C0003414,Female,1,Yes,No,61,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.47,4299.59,1,0,32.9,0,Yes,6.0,0
C0003415,Female,1,No,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),89.1,93.19,0,0,66.9,0,Yes,18.4,0
C0003416,Female,0,No,No,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.26,2222.24,0,0,37.1,0,No,0.0,0
C0003417,Male,0,No,No,26,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Electronic check,69.24,1821.81,1,1,33.4,0,No,0.0,0
C0003418,Male,0,Yes,Yes,38,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.38,3402.3,0,1,104.8,0,No,0.0,0
C0003419,Female,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),67.9,2162.86,1,0,49.6,0,No,0.0,0
C0003420,Male,1,No,Yes,6,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),55.55,331.12,0,0,40.8,0,Yes,7.4,0
C0003421,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),88.81,2491.77,0,1,105.7,0,No,0.0,0
C0003422,Female,0,No,No,8,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,71.21,563.97,0,1,17.4,0,No,0.0,1
C0003423,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,138.74,0,0,0.0,0,No,0.0,0
C0003424,Female,0,No,Yes,61,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,46.17,2831.8,0,1,33.4,0,No,0.0,1
C0003425,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.58,803.56,0,0,156.8,0,Yes,11.8,1
C0003426,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.52,30.55,0,0,0.0,0,No,0.0,0
C0003427,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.12,5010.73,0,0,55.1,0,No,0.0,1
C0003428,Male,0,Yes,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.68,236.1,0,0,0.0,1,No,0.0,0
C0003429,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.29,1327.05,0,0,0.0,0,Yes,14.0,0
C0003430,Male,0,Yes,No,53,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,77.05,4101.44,1,1,39.5,0,No,0.0,0
C0003431,Male,0,Yes,Yes,0,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.98,0.0,0,0,180.8,0,No,0.0,0
C0003432,Male,0,Yes,Yes,5,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,59.81,329.08,0,0,30.8,0,Yes,3.5,0
C0003433,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,117.47,0,0,0.0,1,No,0.0,0
C0003434,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.66,573.52,0,0,0.0,0,No,0.0,0
C0003435,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.82,1937.12,0,0,107.9,2,No,0.0,0
C0003436,Male,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.24,1776.92,0,1,0.0,0,No,0.0,0
C0003437,Female,0,No,No,29,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,61.88,1786.61,0,0,52.9,1,No,0.0,0
C0003438,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),77.95,5597.55,1,0,114.8,0,Yes,14.6,0
C0003439,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.62,1200.74,0,0,20.8,0,No,0.0,0
C0003440,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),58.95,87.53,1,0,55.2,0,No,0.0,0
C0003441,Female,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.43,4120.08,0,1,125.8,0,No,0.0,0
C0003442,Female,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),86.02,5241.46,0,0,167.0,0,No,0.0,0
C0003443,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.9,883.91,0,0,56.9,1,No,0.0,0
C0003444,Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.24,2609.18,0,1,161.6,0,Yes,8.8,0
C0003445,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,727.69,0,0,0.0,2,No,0.0,0
C0003446,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.63,,0,1,0.0,2,No,0.0,0
C0003447,Male,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,111.91,3331.81,0,1,154.3,0,No,0.0,1
C0003448,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),93.52,2797.68,0,1,111.9,0,No,0.0,0
C0003449,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.05,293.96,0,0,0.0,0,No,0.0,0
C0003450,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,63.56,3042.67,0,0,165.8,0,No,0.0,0
C0003451,Male,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),77.09,2883.62,1,1,124.4,0,No,0.0,0
C0003452,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.14,383.33,0,1,29.3,0,No,0.0,0
C0003453,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.09,804.73,0,0,0.0,0,No,0.0,0
C0003454,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),62.68,113.54,0,0,193.3,0,No,0.0,0
C0003455,Male,0,No,Yes,6,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.94,400.54,0,2,48.8,0,No,0.0,0
C0003456,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.78,682.35,0,0,0.0,0,No,0.0,0
C0003457,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,94.59,813.53,0,0,184.0,1,No,0.0,0
C0003458,Male,0,No,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.62,1385.0,0,0,0.0,2,No,0.0,0
C0003459,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,86.46,6062.16,0,2,24.8,0,No,0.0,0
C0003460,Male,1,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,125.41,1,1,0.0,0,No,0.0,0
C0003461,Female,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.48,39.56,0,1,0.0,0,Yes,3.8,0
C0003462,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.9,7025.06,1,1,142.6,0,No,0.0,1
C0003463,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.19,376.08,0,0,0.0,0,No,0.0,0
C0003464,Female,0,No,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,77.28,3090.46,0,0,122.5,0,Yes,16.5,0
C0003465,Male,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,137.1,1226.46,0,0,100.4,0,Yes,11.8,0
C0003466,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),113.24,4519.94,1,0,187.9,0,No,0.0,0
C0003467,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),99.46,4514.93,0,0,67.8,0,No,0.0,0
C0003468,Female,0,No,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,79.99,846.24,0,1,192.6,0,No,0.0,0
C0003469,Female,0,No,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.3,1383.36,0,0,0.0,2,Yes,3.3,0
C0003470,Male,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,67.69,3263.33,0,2,192.8,0,No,0.0,0
C0003471,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,98.23,864.62,1,1,115.8,1,No,0.0,1
C0003472,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),115.44,2198.89,0,0,174.5,0,No,0.0,0
C0003473,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.54,730.42,0,0,179.5,2,Yes,13.0,0
C0003474,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,138.54,7499.53,1,0,91.4,0,No,0.0,0
C0003475,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.49,155.35,0,0,0.0,0,Yes,16.4,0
C0003476,Female,1,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.45,19.85,0,0,0.0,0,No,0.0,0
C0003477,Male,0,No,Yes,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,106.7,4774.98,0,0,205.3,0,No,0.0,1
C0003478,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.22,1420.96,1,0,25.3,2,No,0.0,0
C0003479,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),82.0,886.86,0,0,202.0,0,No,0.0,1
C0003480,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.41,2563.5,3,0,198.7,0,No,0.0,1
C0003481,Female,1,No,No,8,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,96.83,757.88,0,0,34.8,1,No,0.0,0
C0003482,Male,0,No,Yes,0,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,50.06,0.0,0,2,16.8,0,No,0.0,0
C0003483,Male,1,Yes,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.41,1664.8,0,1,0.0,0,No,0.0,0
C0003484,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.07,339.87,4,0,195.0,0,No,0.0,1
C0003485,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.29,264.18,0,0,0.0,0,No,0.0,0
C0003486,Male,0,Yes,No,41,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),44.49,1793.78,0,0,28.2,0,No,0.0,0
C0003487,Male,0,No,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.59,1649.34,0,0,0.0,0,No,0.0,0
C0003488,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,104.81,5810.42,1,0,191.6,1,Yes,11.1,0
C0003489,Female,1,No,No,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,106.16,7226.63,1,0,140.5,1,No,0.0,0
C0003490,Male,1,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),79.89,1228.14,0,3,190.9,1,No,0.0,1
C0003491,Male,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.38,5696.11,0,3,176.7,0,No,0.0,0
C0003492,Female,1,No,No,19,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),84.22,1560.66,0,2,191.6,0,No,0.0,1
C0003493,Male,1,Yes,Yes,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.43,778.28,0,0,25.0,1,No,0.0,0
C0003494,Male,0,No,Yes,55,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,93.32,5128.84,0,0,182.4,1,No,0.0,0
C0003495,Female,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),35.72,46.2,1,1,0.0,0,Yes,9.7,0
C0003496,Male,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,35.87,373.04,1,1,0.0,0,No,0.0,0
C0003497,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),28.22,56.8,0,0,0.0,0,No,0.0,0
C0003498,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.79,1536.58,1,0,0.0,0,No,0.0,0
C0003499,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),87.49,1603.79,1,1,144.9,0,No,0.0,1
C0003500,Male,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.02,1610.71,0,1,0.0,0,No,0.0,0
C0003501,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,84.19,86.73,0,0,170.7,0,No,0.0,1
C0003502,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,54.02,225.83,0,1,35.2,0,No,0.0,0
C0003503,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,86.68,798.34,1,2,121.1,0,No,0.0,1
C0003504,Male,0,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),67.65,369.38,1,0,51.1,0,No,0.0,0
C0003505,Male,0,No,No,30,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,49.85,1445.12,0,0,51.1,2,No,0.0,0
C0003506,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,111.43,250.27,0,1,88.2,0,Yes,16.2,1
C0003507,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.26,463.06,0,0,0.0,0,No,0.0,0
C0003508,Male,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),38.43,1236.46,0,2,,1,No,0.0,0
C0003509,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.52,25.5,0,3,196.0,0,No,0.0,0
C0003510,Female,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),105.11,1096.82,0,1,194.8,0,No,0.0,0
C0003511,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,169.66,0,1,0.0,0,No,0.0,0
C0003512,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,69.28,4120.8,0,1,165.9,1,Yes,23.1,0
C0003513,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),127.05,6636.28,1,0,117.6,0,No,0.0,1
C0003514,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.44,1241.55,1,1,149.2,0,Yes,17.9,0
C0003515,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.43,6267.57,1,0,125.1,0,No,0.0,0
C0003516,Male,1,No,No,46,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,82.53,3843.68,1,0,178.4,0,No,0.0,0
C0003517,Male,1,Yes,Yes,59,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.0,5185.25,1,0,209.4,1,No,0.0,0
C0003518,Female,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),122.54,3342.45,0,0,232.1,0,No,0.0,0
C0003519,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.94,1880.97,1,0,171.1,0,No,0.0,0
C0003520,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,98.43,830.94,2,0,139.3,1,No,0.0,0
C0003521,Male,1,No,Yes,8,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.98,574.72,0,0,29.4,0,No,0.0,0
C0003522,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),55.14,3512.44,2,0,29.7,0,No,0.0,0
C0003523,Female,0,No,No,3,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),67.35,227.33,0,0,51.6,1,Yes,12.8,0
C0003524,Female,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.42,67.85,1,1,0.0,1,No,0.0,1
C0003525,Male,0,Yes,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.11,347.72,1,0,0.0,2,No,0.0,1
C0003526,Female,0,Yes,No,52,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.25,3730.05,1,0,28.6,1,No,0.0,0
C0003527,Female,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,108.29,6818.44,1,1,176.6,2,Yes,20.7,0
C0003528,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,53.5,641.86,0,0,162.8,0,No,0.0,0
C0003529,Male,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.31,7.12,0,0,109.1,0,Yes,11.4,0
C0003530,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),102.83,6760.09,0,0,100.7,0,No,0.0,0
C0003531,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,116.05,820.71,0,0,204.3,1,No,0.0,0
C0003532,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,93.55,613.51,0,0,219.8,1,No,0.0,0
C0003533,Female,1,No,No,40,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),72.18,2901.59,1,0,26.6,0,Yes,6.6,0
C0003534,Female,0,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,43.76,30.4,0,0,16.6,1,No,0.0,0
C0003535,Male,1,Yes,No,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.14,4968.54,1,0,180.8,1,No,0.0,0
C0003536,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,65.43,3416.65,1,0,42.6,0,No,0.0,0
C0003537,Female,1,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.93,4.31,0,1,0.0,1,No,0.0,0
C0003538,Male,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,81.62,2126.28,0,0,211.2,0,Yes,3.8,0
C0003539,Female,0,Yes,No,56,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),85.43,4760.81,1,0,28.4,0,No,0.0,0
C0003540,Female,0,Yes,No,66,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.14,5568.67,1,0,152.5,0,Yes,11.6,0
C0003541,Male,1,No,Yes,17,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,57.52,1024.94,0,0,20.1,1,No,0.0,0
C0003542,Male,1,No,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,116.12,4733.53,1,0,89.7,1,No,0.0,0
C0003543,Male,0,No,No,44,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.95,2965.59,0,0,200.6,0,No,0.0,0
C0003544,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,104.55,392.01,0,0,109.8,0,No,0.0,0
C0003545,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,85.79,1476.17,0,1,171.4,0,No,0.0,1
C0003546,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.35,307.66,0,0,0.0,0,No,0.0,0
